make,model_gen,generation,segment,country,level,series,latest_year,stock,rarity_tier,cumulative_sales,survival,history_years,attrition,relative_attrition,n_peers,inflection_year,sorn_ratio
PORSCHE,BOXSTER,981,ROADSTER,EU,europe,RDW+VEH0124,2026,4863,,5304,0.8214369346023735,9,0.014334961147616454,-0.017129500026463365,14,2024,0.2826293058042768
LANCIA,DELTA INTEGRALE,831,SPORTIVE,EU,europe,RDW+VEH0124,2026,524,,,0.8986655789289668,9,0.00701780306594409,-0.03516005191359698,4,2020,0.8062176165803109
MERCEDES-BENZ,SLK,R170,ROADSTER,EU,europe,RDW+VEH0124,2026,10886,,15878,0.6087721860273763,9,0.14767527751859313,0.09054942567659861,14,,0.19611577117811532
AUDI,RS6,C5,SPORTIVE,EU,europe,RDW+VEH0124,2026,288,,1038,0.30802759045172334,9,0.09340645041673046,0.014384435839642773,35,,0.14963961140708243
HONDA,CIVIC TYPE R,EP3,GTI,EU,europe,RDW+VEH0124,2026,2,,0,1.0,9,0.0,-0.1512284400324096,25,2017,0.1146433041301627
FORD,ESCORT RS COSWORTH,MK5,SPORTIVE,EU,europe,RDW+VEH0124,2026,306,,,0.688030436055019,9,0.018450031694388375,-0.035913366594300555,13,2025,0.8132118451025057
RENAULT,CLIO RS,MK2,GTI,EU,europe,VEH0124,2025,1647,,9058,0.18182821814970193,9,0.0925377791678382,-0.058690660864571406,25,2021,0.24888954693514953
AUDI,RS4,B5,SPORTIVE,EU,europe,RDW+VEH0124,2026,134,,324,0.4075911244962133,9,0.10042044352605413,0.03599301742757073,29,,0.20203003337041156
PEUGEOT,406 COUPE,MK1,COUPE,EU,europe,RDW+VEH0124,2026,305,,3064,0.10217009801823396,9,0.13806626269230637,0.036785896445985206,23,,0.7663934426229508
FORD,FOCUS ST,MK2,GTI,EU,europe,RDW+VEH0124,2026,10641,,22664,0.4696391958482785,9,0.08608283652195918,-0.036129526002166554,36,2023,0.05938424518596446
LOTUS,ELISE,S2,SPORTIVE,EU,europe,RDW+VEH0124,2026,1842,,6458,0.3610530786247999,9,0.04860344930367955,-0.019179918605572194,34,2021,0.5196078431372549
BMW,Z4 M,E85_86,ROADSTER,EU,europe,RDW+VEH0124,2026,458,,1157,0.39961049695606393,9,0.05517147949252444,-0.012814828523419017,21,2024,0.5288753799392097
FIAT,PUNTO GT,176,GTI,EU,europe,RDW+VEH0124,2026,89,,,0.301836950832045,9,0.17126875063470948,0.04886250905178269,17,,0.8770949720670391
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,EU,europe,RDW+VEH0124,2026,528,,4398,0.2805097358303361,9,0.08500376338741085,0.005981748810323165,35,,0.6265448683503493
MERCEDES-BENZ,CLK,C208,COUPE,EU,europe,RDW+VEH0124,2026,5046,,23456,0.5280413713616449,9,0.20247306576974647,0.10119269952342527,23,,0.3781974019017008
JAGUAR,S-TYPE R,X200,PREMIUM,EU,europe,RDW+VEH0124,2026,429,,1233,0.3529871048119223,9,0.10021034893086138,-0.04814929149647569,8,2020,0.4813895781637717
VOLKSWAGEN,POLO GTI,6R,GTI,EU,europe,RDW+VEH0124,2026,1108,,1429,0.7486629462424811,9,0.04172104765133522,-0.00635258315889671,28,2019,0.0707482993197279
PEUGEOT,206 GTI,MK1,GTI,EU,europe,RDW+VEH0124,2026,650,,12203,0.056015229546328454,9,0.19438209511520554,0.04315365508279595,25,,0.7751351351351351
SUZUKI,SWIFT SPORT,ZC31,GTI,EU,europe,RDW+VEH0124,2026,2175,,4934,0.4423560655829361,9,0.1277275620428394,0.005515199518713654,36,,0.07505945303210464
TOYOTA,CELICA GT-FOUR,ST185_ST205,SPORTIVE,EU,europe,RDW+VEH0124,2026,22,,,0.5594405594405594,9,0.04451046420817425,-0.009852934080514686,13,2025,0.7716535433070866
HONDA,PRELUDE,BB,COUPE,EU,europe,RDW+VEH0124,2026,1001,,252,0.5912931418261909,9,0.08726044800654116,-0.014019918239780008,23,2025,0.6656237778646852
ASTON MARTIN,DB7,DB7,COUPE,EU,europe,RDW+VEH0124,2026,1357,,1274,0.6356867745946941,9,0.061048313649719965,-0.0402320525966012,23,2017,0.522508038585209
AUDI,TT,8N,COUPE,EU,europe,RDW+VEH0124,2026,21349,,47148,0.49907758747241887,9,0.13549369996835559,0.016509214407525327,27,,0.1644516352710043
LEXUS,IS-F,XE20,SPORTIVE,EU,europe,RDW+VEH0124,2026,239,,254,0.7533522221856158,9,0.03158178919645523,-0.03620157871279651,34,2021,0.21025641025641026
HONDA,INTEGRA TYPE R,DC5,GTI,EU,europe,RDW,2026,6,,,1.0,0,,,0,,
PEUGEOT,306 GTI-6,MK2,GTI,EU,europe,RDW+VEH0124,2026,257,,58,0.2968944289491102,9,0.10498867713341653,-0.01741756444951026,17,2025,0.8319454958364875
TVR,SAGARIS,SAGARIS,SPORTIVE,EU,europe,RDW+VEH0124,2026,79,,203,0.3981417970942196,9,0.033361152852327436,-0.04566086172476025,35,2021,0.49375
OPEL,LOTUS CARLTON,A,SPORTIVE,EU,europe,RDW+VEH0124,2026,65,,,0.8505494505494505,9,-0.05687517234358778,-0.11123857063227671,13,2025,0.768361581920904
OPEL,CALIBRA,A,COUPE,EU,europe,RDW+VEH0124,2026,966,,,0.7654722351231943,9,0.09059183338408221,0.0053935948112461,16,,0.8602904356534802
NISSAN,SUNNY GTI-R,N14,GTI,EU,europe,RDW+VEH0124,2026,36,,,0.8787878787878788,9,-0.12489781648047016,-0.19077593506972837,11,2025,0.8045977011494253
SKODA,OCTAVIA VRS,1Z,GTI,EU,europe,RDW+VEH0124,2026,8999,,17654,0.509740675464702,9,0.08630150917290476,-0.035910853351220975,36,2024,0.0769334013368051
MAZDA,MX-5,NB,ROADSTER,EU,europe,RDW+VEH0124,2026,16389,,36665,0.4897758473048661,9,0.12541636298240158,0.052815252802648274,22,,0.309517925544121
OPEL,CORSA VXR,D,GTI,EU,europe,RDW+VEH0124,2026,3869,,9082,0.42742133090376877,9,0.10231068978895232,-0.01990167273517343,36,2025,0.2619507484307098
SEAT,LEON CUPRA,1M,GTI,EU,europe,RDW+VEH0124,2026,1427,,13264,0.109234874888312,9,0.18182376018308588,0.030595320150676283,25,,0.22441499859035804
FIAT,BARCHETTA,183,ROADSTER,EU,europe,RDW+VEH0124,2026,1543,,507,0.9193763014491864,9,0.09129625010648172,0.0341703982644872,14,,0.7246558197747184
LOTUS,EXIGE,S2,SPORTIVE,EU,europe,RDW+VEH0124,2026,407,,1418,0.3598347674511285,9,0.027871380013711367,-0.039911987895540374,34,2023,0.43337264150943394
PORSCHE,944,944,COUPE,EU,europe,RDW+VEH0124,2026,3166,,,0.8099498565234093,9,0.003460238684853678,-0.04333197596471402,7,2023,0.7176217290493541
FERRARI,360,360,SUPERCAR,EU,europe,RDW+VEH0124,2026,707,,1227,0.598466378248024,9,0.07047195237761687,0.023548828578792896,6,,0.5447154471544715
LEXUS,LS400,XF10_XF20,PREMIUM,EU,europe,RDW+VEH0124,2026,829,,,0.38646874035220613,9,0.11991049747376052,0.045529313702357285,4,,0.6543803418803419
ASTON MARTIN,VANQUISH,I,SUPERCAR,EU,europe,RDW+VEH0124,2026,110,,275,0.42148760330578516,9,0.04367608746880128,-0.003247036330022691,6,2025,0.2994955863808323
BMW,Z3 M,E36_7,ROADSTER,EU,europe,RDW+VEH0124,2026,683,,193,0.7432397779818183,9,0.03811356382180353,-0.01901228802019099,14,2020,0.6149131767109295
BMW,M3,E46,SPORTIVE,EU,europe,RDW+VEH0124,2026,4699,,14719,0.3826228774522613,9,0.06941227363028506,-0.009609740946802628,35,2025,0.35269599484672803
MERCEDES-BENZ,CLK,C209,COUPE,EU,europe,RDW+VEH0124,2026,19233,,51904,0.4102604936298413,9,0.12244014012889495,0.03514535208211515,25,,0.3781974019017008
PEUGEOT,205 GTI,MK1,GTI,EU,europe,RDW+VEH0124,2026,1989,,,0.7919091355254856,9,0.04178388737879709,-0.0002933082792616268,4,2025,0.8684877499295973
NISSAN,200SX,S14,COUPE,EU,europe,RDW+VEH0124,2026,403,,,0.4865294161421192,9,0.09422317687607891,-0.007057189370242258,23,2025,0.813023855577047
TVR,TUSCAN,TUSCAN,SPORTIVE,EU,europe,RDW+VEH0124,2026,601,,1124,0.5324992154238783,9,0.058165753895475326,-0.02085626068161236,35,2017,0.5034904013961605
ALFA ROMEO,156,932,PREMIUM,EU,europe,RDW+VEH0124,2026,2323,,26558,0.7070157156015585,9,0.19160917341987135,0.043249532992534284,8,,0.7991111111111111
NISSAN,GT-R,R35,SUPERCAR,EU,europe,RDW+VEH0124,2026,2004,,3716,0.536943336147941,9,0.04197205578822002,-0.007943072998227343,11,2025,0.3386439422008151
PORSCHE,911,964,SPORTIVE,EU,europe,RDW+VEH0124,2026,3334,,,0.8626534580089632,9,0.0278762770414603,-0.026487121247228632,13,2017,0.26773552586502225
TOYOTA,SUPRA,A80,SPORTIVE,EU,europe,RDW+VEH0124,2026,265,,650,0.7409811320754718,9,0.05138355994241935,-0.013043866156064045,29,2025,0.5679632867132867
HONDA,INTEGRA TYPE R,DC2,GTI,EU,europe,RDW,2026,72,,,1.0,0,,,0,,
MAZDA,MX-5,NA,ROADSTER,EU,europe,RDW+VEH0124,2026,6328,,,0.7052534371049305,9,0.07003738344435699,0.008192630387739548,4,,0.309517925544121
PORSCHE,928,928,COUPE,EU,europe,RDW+VEH0124,2026,1549,,,0.9242166810554353,9,-0.016572613706322237,-0.06336482835588993,7,2017,0.6682715454983149
SEAT,LEON CUPRA,1P,GTI,EU,europe,RDW+VEH0124,2026,1211,,2549,0.47539214063318497,9,0.0935324111604648,-0.028679951363660933,36,2024,0.22441499859035804
RENAULT,5 GT TURBO,MK2,GTI,EU,europe,RDW+VEH0124,2026,585,,,0.8824466159971045,9,0.008110700219843578,-0.03396649543821514,4,2020,0.866
CITROEN,XSARA VTS,N0,GTI,EU,europe,VEH0124,2025,61,,3222,0.01893234016139044,9,0.1841884099795852,0.032959969947175594,25,,0.8318840579710145
PORSCHE,BOXSTER,987,ROADSTER,EU,europe,RDW+VEH0124,2026,9786,,14045,0.6658692967925859,9,0.029044528909966047,-0.0389417791059774,21,2021,0.2826293058042768
MASERATI,4200,M138,COUPE,EU,europe,RDW+VEH0124,2026,779,,1500,0.5687325631151048,9,0.09076953277904713,-0.028214952781783126,27,2019,0.5705731394354149
NISSAN,200SX,S13,COUPE,EU,europe,RDW+VEH0124,2026,363,,,0.7484228836778726,9,0.013767935380411878,-0.03302427926915581,7,2023,0.813023855577047
PORSCHE,911,997,SPORTIVE,EU,europe,RDW+VEH0124,2026,15777,,21174,0.6685706773682906,9,0.03149671539447082,-0.03628665251478092,34,2017,0.26773552586502225
NISSAN,SKYLINE GT-R,R32,SPORTIVE,EU,europe,RDW,2026,16,,,1.0,0,,,0,,
RENAULT,19 16V,MK1,GTI,EU,europe,RDW+VEH0124,2026,116,,,0.8803507728894173,9,0.040867440697444156,-0.025010677891814055,11,2024,0.9243027888446215
BMW,Z8,E52,ROADSTER,EU,europe,RDW+VEH0124,2026,78,,111,0.6719796719796719,9,0.039261011885461126,-0.03334009829429218,22,2017,0.6448598130841121
PEUGEOT,106 RALLYE,S2,GTI,EU,europe,RDW+VEH0124,2026,224,,597,0.34689486228813554,9,0.06955824673143092,-0.05284799485149587,17,2021,0.8866995073891626
SEAT,IBIZA CUPRA,6L,GTI,EU,europe,VEH0124,2025,152,,1001,0.15184815184815184,9,0.1685161888883823,0.04630382636425656,36,,0.45603058741744873
MITSUBISHI,FTO,DE,COUPE,EU,europe,RDW+VEH0124,2026,61,,,0.47609575416695243,9,0.09807982433264668,-0.0032005419136744845,23,2022,0.8195121951219512
FERRARI,458,458,SUPERCAR,EU,europe,RDW+VEH0124,2026,1144,,1861,0.5946573576879864,9,0.04508010262649709,-0.0048350261599502745,11,2025,0.42138364779874216
BMW,M3,E9X,SPORTIVE,EU,europe,RDW+VEH0124,2026,4040,,8111,0.5073299186656429,9,0.06416438021537374,-0.003618987693878001,34,2025,0.35269599484672803
SAAB,9-3 VIGGEN,MK1,SPORTIVE,EU,europe,RDW+VEH0124,2026,91,,26,0.5577093713739676,9,0.03880345061480354,-0.025623975483679857,29,2022,0.616504854368932
LOTUS,EXIGE,S1,SPORTIVE,EU,europe,RDW+VEH0124,2026,41,,175,0.30257839721254354,9,0.11610223142273861,0.05167480532425521,29,,0.43337264150943394
FORD,FOCUS RS,MK2,GTI,EU,europe,RDW+VEH0124,2026,1583,,4029,0.39303693202174317,9,0.06332760703755132,-0.05888475548657442,36,2025,0.31543624161073824
MERCEDES-BENZ,C63 AMG,W204,SPORTIVE,EU,europe,RDW+VEH0124,2026,3476,,5283,0.6346208510830166,9,0.03654163814809467,-0.009653749613954155,31,2025,0.23414634146341465
LOTUS,ELISE,S1,SPORTIVE,EU,europe,RDW+VEH0124,2026,1402,,1026,0.6507118096647467,9,0.04612432501845346,-0.018303101080029936,29,2017,0.5196078431372549
MASERATI,3200 GT,338,COUPE,EU,europe,RDW+VEH0124,2026,326,,386,0.6972702336007551,9,0.08856772191100178,-0.012712644335319392,23,2019,0.7015209125475285
SUBARU,IMPREZA WRX,GR,SPORTIVE,EU,europe,RDW+VEH0124,2026,1005,,3665,0.28608146172276405,9,0.07472149348277224,0.028526105720723414,31,,0.571663137881865
VOLKSWAGEN,PHAETON,3D,PREMIUM,EU,europe,RDW+VEH0124,2026,959,,2386,0.5092396819472645,9,0.1418065742125698,0.033577484730791696,8,,0.44061302681992337
AUDI,S4,B5,SPORTIVE,EU,europe,RDW+VEH0124,2026,289,,77,0.38124166543191584,9,0.10969737644119675,0.04526995034271335,29,,0.18102477477477477
MASERATI,GHIBLI,II,COUPE,EU,europe,RDW+VEH0124,2026,54,,,0.8958333333333334,9,0.17027520792199682,0.08507696934916072,16,,0.11057962858750703
ALFA ROMEO,SPIDER,916,ROADSTER,EU,europe,RDW+VEH0124,2026,1350,,1245,0.7113215948188626,9,0.08423923036556236,0.027113378523567835,14,,0.5677692617991126
VOLKSWAGEN,LUPO GTI,6X,GTI,EU,europe,VEH0124,2025,357,,1008,0.3541666666666667,9,0.0734461667955338,-0.0777822732368758,25,2017,0.5605493133583022
MASERATI,GRANTURISMO,M145,COUPE,EU,europe,RDW+VEH0124,2026,2542,,3114,0.7266034663889432,9,0.024852369191866508,-0.01051578192960919,16,2023,0.24628528974739972
NISSAN,370Z,Z34,SPORTIVE,EU,europe,RDW+VEH0124,2026,2298,,2855,0.747334695974113,9,0.03510386359398776,-0.011091524168061064,31,2024,0.1734271523178808
MG,RV8,RV8,ROADSTER,EU,europe,RDW+VEH0124,2026,294,,,0.7480287569573283,9,0.03835644326159571,-0.023488309795021735,4,2017,0.5927750410509032
JAGUAR,XK,X150,COUPE,EU,europe,RDW+VEH0124,2026,10040,,14838,0.6619623071267967,9,0.03889364699503931,-0.0484011410517405,25,2025,0.3905132743362832
BMW,M3,E36,SPORTIVE,EU,europe,RDW+VEH0124,2026,860,,,0.6356674709516231,9,0.08745475482249708,0.03309135653380816,13,,0.35269599484672803
MAZDA,RX-7,FD,SPORTIVE,EU,europe,RDW+VEH0124,2026,115,,138,0.8703843730308758,9,0.10076029062431117,0.03633286452582778,29,,0.7834645669291339
PEUGEOT,106 RALLYE,S1,GTI,EU,europe,RDW+VEH0124,2026,257,,,0.8223274873587849,9,0.07043636455573547,0.004558245966477262,11,,0.8866995073891626
VOLVO,850 R,854,SPORTIVE,EU,europe,RDW+VEH0124,2026,778,,,0.8996826799485861,9,0.04854006331450891,-0.015887362783974478,29,2017,0.6521739130434783
TVR,GRIFFITH,GRIFFITH,ROADSTER,EU,europe,RDW+VEH0124,2026,508,,81,0.7341142038427156,9,0.03909636217436673,-0.018029489667627782,14,2017,0.5738161559888579
VOLKSWAGEN,GOLF GTI,MK5,GTI,EU,europe,RDW+VEH0124,2026,10261,,20812,0.4931161428218781,9,0.08329225148350972,-0.03892011104061602,36,2021,0.3066778838799904
ASTON MARTIN,DB9,DB9,COUPE,EU,europe,RDW+VEH0124,2026,3465,,5308,0.6290379301682995,9,0.04865920787776308,-0.03863558016901673,25,2025,0.35463659147869675
HONDA,CRX DEL SOL,EG,ROADSTER,EU,europe,RDW,2026,6,,,1.0,0,,,0,,
FORD,FIESTA ST,MK6,GTI,EU,europe,RDW+VEH0124,2026,4777,,16654,0.28728453679223676,9,0.12980356213276303,0.0075911996086373,36,,0.056359437998103494
FIAT,COUPE,175,COUPE,EU,europe,RDW+VEH0124,2026,878,,,0.6138330917374198,9,0.06850966820440914,-0.03277069804191203,23,2021,0.7631703844328429
RENAULT,AVANTIME,MK1,COUPE,EU,europe,RDW+VEH0124,2026,318,,429,0.7412587412587412,9,0.06524819237536524,-0.05373629318546502,27,2021,0.6222222222222222
NISSAN,SKYLINE GT-R,R34,SPORTIVE,EU,europe,RDW+VEH0124,2026,24,,164,0.608739837398374,9,0.1959288883007062,0.1315014622022228,29,,0.7478070175438597
RENAULT,TWINGO RS,MK2,GTI,EU,europe,RDW+VEH0124,2026,708,,1179,0.6002261803788521,9,0.05346501163135672,-0.06874735089276901,36,2025,0.2354948805460751
TOYOTA,MR2,SW20,SPORTIVE,EU,europe,RDW+VEH0124,2026,2062,,,0.5643554834972552,9,0.06714693828957181,0.01278354000088288,13,,0.6668175417421042
MG,MGF,MGF,ROADSTER,EU,europe,RDW+VEH0124,2026,4539,,8319,0.4850740013581116,9,0.13220757946472675,0.07508172762273223,14,,0.7538864342988054
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,EU,europe,RDW+VEH0124,2026,700,,,0.6421608643457383,9,0.13240019941942371,0.05801901564802048,4,,0.2709735307312696
CITROEN,C2 VTS,A6,GTI,EU,europe,VEH0124,2025,1786,,11169,0.1599068851284806,9,0.21704099641996036,0.09482863389583462,36,,0.43538565629228687
MAZDA,MX-5,NC,ROADSTER,EU,europe,RDW+VEH0124,2026,41005,,56006,0.6926310018789554,9,0.03229510376616022,-0.03569120424978323,21,2020,0.309517925544121
PEUGEOT,309 GTI,MK1,GTI,EU,europe,RDW+VEH0124,2026,148,,,0.9567402768622281,9,-0.12208146498496086,-0.1641586606430196,4,2017,0.86
LEXUS,SC430,Z40,ROADSTER,EU,europe,RDW+VEH0124,2026,1680,,2275,0.675846153846154,9,0.04237780604828778,-0.030223304131465525,22,2020,0.2996352266805628
MERCEDES-BENZ,C55 AMG,W203,SPORTIVE,EU,europe,RDW+VEH0124,2026,152,,146,0.7602739726027398,9,0.12220842493063344,0.04318641035354576,35,,0.37398373983739835
ALFA ROMEO,GTV,916,COUPE,EU,europe,RDW+VEH0124,2026,893,,1690,0.5293205261071272,9,0.0676249319932527,-0.03365543425306847,23,2020,0.657319587628866
MERCEDES-BENZ,E55 AMG,W210,SPORTIVE,EU,europe,RDW+VEH0124,2026,177,,77,0.6941176470588235,9,0.18285531724961265,0.11842789115112926,29,,0.5469613259668509
PORSCHE,911,996,SPORTIVE,EU,europe,RDW+VEH0124,2026,10081,,12295,0.7089297229246682,9,0.037463176378937625,-0.04155883819815006,35,2017,0.26773552586502225
ALFA ROMEO,GT,937,COUPE,EU,europe,RDW+VEH0124,2026,3167,,7136,0.6879635014817888,9,0.20380509443185493,0.11651030638507513,25,,0.5209834675710047
MINI,COOPER S,R53,GTI,EU,europe,RDW+VEH0124,2026,16433,,39817,0.4666471650856279,9,0.12730097584321656,-0.023927464189193032,25,2019,0.09851398888779302
MERCEDES-BENZ,E63 AMG,W212,SPORTIVE,EU,europe,RDW+VEH0124,2026,707,,1174,0.584942736181625,9,0.04565989063447932,-0.0005354971275695064,31,2024,0.23781902552204176
VOLKSWAGEN,POLO GTI,9N,GTI,EU,europe,VEH0124,2025,618,,1424,0.4339887640449438,9,0.10820433715968984,-0.014008025364435893,36,2022,0.0707482993197279
MERCEDES-BENZ,CL,C140,COUPE,EU,europe,RDW+VEH0124,2026,97,,,0.5639019841475418,9,0.11834475149375745,0.03314651292092134,16,,0.47136447611506993
AUDI,S3,8L,GTI,EU,europe,RDW+VEH0124,2026,1061,,3408,0.3879636205546189,9,0.11454885678161732,-0.03667958325079229,25,2021,0.08470306854612997
LOTUS,ESPRIT,X180_S4,SUPERCAR,EU,europe,RDW+VEH0124,2026,382,,77,0.6957622775371568,9,0.028602137463428726,,1,,0.6255616575137294
MERCEDES-BENZ,CL,C216,COUPE,EU,europe,RDW+VEH0124,2026,1375,,2370,0.5709578826237054,9,0.0666437746314242,-0.02065101341535562,25,2025,0.47136447611506993
ABARTH,500,312,GTI,EU,europe,RDW+VEH0124,2026,23561,,9033,0.9892523541136455,9,0.0008407257493754371,-0.04723290506085649,28,2017,0.05335878179328658
BMW,Z4,E85,ROADSTER,EU,europe,RDW+VEH0124,2026,11868,,21967,0.537264149126837,9,0.07312186285356444,0.0005207526738111312,22,,0.18038633760283246
ALFA ROMEO,8C,8C,SUPERCAR,EU,europe,RDW+VEH0124,2026,40,,53,0.7547169811320755,9,0.06921312159274813,0.02366160789887746,9,,0.6818181818181818
MERCEDES-BENZ,190E 2.5-16,W201,SPORTIVE,EU,europe,RDW+VEH0124,2026,89,,,0.7381431105854525,9,0.059416077135439505,0.01723822215589843,4,,0.8913738019169329
HONDA,NSX,NA1_NA2,SUPERCAR,EU,europe,RDW+VEH0124,2026,180,,104,0.7388617886178862,9,0.009950987716560592,,2,,0.5037453183520599
ALFA ROMEO,155,167,PREMIUM,EU,europe,RDW+VEH0124,2026,423,,,0.9299990789352491,9,0.04658731412505294,-0.0277938696463503,4,2023,0.8925619834710744
VOLKSWAGEN,GOLF GTI,MK2,GTI,EU,europe,RDW+VEH0124,2026,3554,,,0.7107501631307082,9,0.042370503937320336,0.00029330827926161984,4,,0.3066778838799904
VOLKSWAGEN,GOLF GTI,MK7,GTI,EU,europe,RDW+VEH0124,2026,27118,,32571,0.8283474592811407,9,0.009043370738337941,-0.010326039015863781,18,2021,0.3066778838799904
MERCEDES-BENZ,SLS AMG,C197,SUPERCAR,EU,europe,RDW+VEH0124,2026,224,,496,0.4630706365207374,9,0.046940608629067355,-0.002974520157380013,11,2025,0.5025125628140703
VOLKSWAGEN,GOLF R,MK4,SPORTIVE,EU,europe,RDW+VEH0124,2026,698,,2298,0.31000359101348873,9,0.08139090004994465,0.002368885472856963,35,,0.07465854756748644
FERRARI,575M,575M,SUPERCAR,EU,europe,RDW+VEH0124,2026,140,,242,0.5821428571428572,9,0.025902994775771997,-0.02102012902305198,6,2025,0.5682819383259912
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,EU,europe,RDW+VEH0124,2026,3024,,12759,0.5569835858161746,9,0.21129939120802574,0.06293975078068867,8,,0.2709735307312696
BMW,8 SERIES,E31,COUPE,EU,europe,RDW+VEH0124,2026,743,,,0.7130769649678307,9,0.08113641625793082,-0.004061822314905289,16,2025,0.14248165589749207
LOTUS,EVORA,122,SPORTIVE,EU,europe,RDW+VEH0124,2026,682,,1178,0.5683062897997998,9,0.03584281593339137,-0.010352571828657453,31,2025,0.3002232142857143
SUBARU,IMPREZA WRX,GD,SPORTIVE,EU,europe,RDW+VEH0124,2026,5821,,27056,0.22044991390600174,9,0.0871389276319506,0.00811691305486291,35,,0.571663137881865
HONDA,CIVIC TYPE R,FN2,GTI,EU,europe,RDW+VEH0124,2026,1978,,2951,0.6701092567205714,9,0.053185171361638105,-0.06902719116248762,36,2019,0.1146433041301627
AUDI,S2,B3_B4,COUPE,EU,europe,RDW,2026,1,,,1.0,0,,,0,,
VOLKSWAGEN,GOLF GTI,MK4,GTI,EU,europe,RDW+VEH0124,2026,5135,,29243,0.12661377975568053,9,0.16967500682299885,0.047268765240072064,17,,0.3066778838799904
TOYOTA,CELICA,T230,COUPE,EU,europe,RDW+VEH0124,2026,6321,,32536,0.3030264078115392,9,0.14882834248776788,0.02984385692693763,27,,0.5909118596576719
FORD,PUMA,MK1,COUPE,EU,europe,RDW+VEH0124,2026,1492,,19007,0.18865272701535166,9,0.17591636819683446,0.07463600195051329,23,,0.025659502974033938
ASTON MARTIN,V8 VANTAGE,VH,SPORTIVE,EU,europe,RDW+VEH0124,2026,4052,,6563,0.600127490874009,9,0.038935967166059036,-0.007259420595989788,31,2025,0.2644505368974183
