rank,make,model_gen,generation,segment,score,weight_coverage,stock,rarity_tier,rarity,conservation,sorn_ratio,recent_inflection_point,relative_attrition,inflection_year,latest_year,components_available
199,MERCEDES-BENZ,C55 AMG,W203,SPORTIVE,0.2996217110088991,1.0,152,<500,0.5345668111317976,0.11290322580645161,0.4214876033057851,0.0,0.04821659449026529,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
200,FERRARI,360,360,SUPERCAR,0.2980105743090782,1.0,707,>=500,0.39215882773901917,0.20161290322580644,0.5517587939698493,0.0,0.024658487128062255,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
201,MERCEDES-BENZ,E55 AMG,W211,SPORTIVE,0.2955688872582768,1.0,466,<500,0.4307770853978076,0.2379032258064516,0.42660550458715596,0.0,0.01747739342742277,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
202,MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,0.2955331164457061,1.0,604,>=500,0.40674624988954033,0.27419354838709675,0.42311770943796395,0.0,0.012837532772495115,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
203,ALFA ROMEO,156,932,PREMIUM,0.28962193628911637,1.0,2323,>=500,0.28195081157014973,0.12096774193548387,0.803486083778465,0.0,0.044760361377934016,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
204,FORD,PUMA,MK1,COUPE,0.28613343984066325,1.0,1506,>=500,0.32210300569106465,0.05241935483870967,0.8014627456955661,0.0,0.07269210276394611,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
205,SUBARU,IMPREZA WRX,GR,SPORTIVE,0.284019023795204,1.0,1139,>=500,0.34797911655550867,0.3588709677419355,0.36254295532646047,0.0,0.0021123233475348613,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
206,PORSCHE,BOXSTER,986,ROADSTER,0.2822123418026199,1.0,10480,>=500,0.14237226603965727,0.5766129032258064,0.44114411441144114,0.0,-0.014614845542132555,2017,2026,rarity|conservation|sorn_ratio|recent_inflection_point
207,SKODA,OCTAVIA VRS,1U,GTI,0.2819335414828862,1.0,797,>=500,0.3810578327625945,0.14516129032258063,0.5613648871766649,0.0,0.036478555932409895,,2025,rarity|conservation|sorn_ratio|recent_inflection_point
208,AUDI,RS4,B7,SPORTIVE,0.2816866455312611,1.0,1535,>=500,0.3203359803197322,0.3548387096774194,0.404296875,0.0,0.0022618518223577883,,2026,rarity|conservation|sorn_ratio|recent_inflection_point
