make,model_gen,generation,segment,country,level,series,year,stock,attrition,age_bucket
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2018,4840,0.0725545512295181,2
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2019,4504,0.07714642667138193,3
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2020,4113,0.08145846984749922,3
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2021,3947,0.06795010949726678,3
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2022,3700,0.06550648597458077,3
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2023,3414,0.06213188191413018,3
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2024,3163,0.0737925777409762,4
HONDA,S2000,AP1_AP2,ROADSTER,GB,generation,VEH0124,2025,3073,0.061865642246754206,4
HONDA,S2000,AP1_AP2,ROADSTER,NL,generation,RDW,2026,728,,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2014,240,,3
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2015,229,,3
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2016,254,,3
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2017,246,-0.008142079274320384,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2018,229,0.00009442917191988809,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2019,221,0.046422296163617725,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2020,202,0.06565101025613031,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2021,185,0.07108884556647088,4
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2022,177,0.0739730832088818,5
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2023,179,0.04032156245886248,5
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2024,178,0.012861125653111526,5
HONDA,NSX,NA1_NA2,SUPERCAR,GB,generation,VEH0124,2025,183,-0.011124856875118704,5
HONDA,NSX,NA1_NA2,SUPERCAR,NL,generation,RDW,2026,48,,5
HONDA,INTEGRA TYPE R,DC2,GTI,NL,generation,RDW,2026,72,,5
HONDA,INTEGRA TYPE R,DC5,GTI,NL,generation,RDW,2026,8,,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2014,100,,3
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2015,104,,3
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2016,85,,3
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2017,73,0.1047915737999605,3
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2018,64,0.16176292554568247,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2019,65,0.08948257635041719,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2020,51,0.11940541912534584,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2021,47,0.10276125122181283,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2022,42,0.1454511942162054,4
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2023,35,0.1255784775283577,5
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2024,30,0.1496120850001917,5
HONDA,CIVIC TYPE R,EK9,GTI,GB,generation,VEH0124,2025,35,0.060674989791511785,5
HONDA,CIVIC TYPE R,EK9,GTI,NL,generation,RDW,2026,3,,5
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2014,14451,,2
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2015,13300,,2
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2016,12244,,2
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2017,10811,0.09672402037717336,2
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2018,9507,0.11191314471459829,3
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2019,8446,0.12386580304539645,3
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2020,7319,0.12998867848996679,3
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2021,6401,0.13181783498784963,3
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2022,5759,0.12759993691735852,3
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2023,5126,0.11879733857246655,4
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2024,4553,0.11352570211355428,4
HONDA,CIVIC TYPE R,EP3,GTI,GB,generation,VEH0124,2025,4128,0.11095826097521962,4
HONDA,CIVIC TYPE R,EP3,GTI,NL,generation,RDW,2026,11,,4
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2014,12019,,1
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2015,11775,,1
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2016,11558,,1
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2017,11245,0.022186627150640844,1
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2018,10885,0.026198639775820712,1
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2019,10450,0.03361496134868582,2
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2020,10070,0.036779064904776414,2
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2021,9615,0.04134833805678703,2
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2022,9136,0.04479003038393135,2
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2023,8595,0.052829515798072275,2
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2024,7811,0.06922406464224265,3
HONDA,CIVIC TYPE R,FN2,GTI,GB,generation,VEH0124,2025,7164,0.08101973377194761,3
HONDA,CIVIC TYPE R,FN2,GTI,NL,generation,RDW,2026,10,,3
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2014,400,,5
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2015,342,,5
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2016,274,,5
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2017,237,0.17438559901241535,5
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2018,204,0.1721461786278792,5
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2019,188,0.12564804925534592,6
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2020,170,0.11073803664653153,6
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2021,155,0.09153595114867442,6
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2022,137,0.10546754016061162,6
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2023,129,0.0920583547392763,6
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2024,113,0.10529723282765197,7
HONDA,CRX,ED9_EE8,COUPE,GB,generation,VEH0124,2025,109,0.07614252598240598,7
HONDA,CRX,ED9_EE8,COUPE,NL,generation,RDW,2026,576,,7
HONDA,CRX DEL SOL,EG,ROADSTER,NL,generation,RDW,2026,7,,6
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2014,2553,,3
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2015,2138,,3
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2016,1748,,4
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2017,1468,0.18439886042285605,4
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2018,1236,0.18260504779180234,4
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2019,1068,0.16434066395248678,4
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2020,935,0.15035167728021795,4
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2021,841,0.12831469317295172,5
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2022,737,0.12361519296907414,5
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2023,649,0.12178796351280734,5
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2024,591,0.11758710373127164,5
HONDA,PRELUDE,BB,COUPE,GB,generation,VEH0124,2025,566,0.0879728910471626,5
HONDA,PRELUDE,BB,COUPE,NL,generation,RDW,2026,473,,6
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2014,854,,2
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2015,744,,3
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2016,613,,3
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2017,511,0.17112794199792436,3
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2018,397,0.20933514358917374,3
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2019,323,0.21371715232294616,3
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2020,300,0.17758331093862986,4
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2021,256,0.14628579584375376,4
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2022,219,0.12954825869011172,4
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2023,205,0.12701109953230474,4
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2024,168,0.1403192511420381,4
HONDA,ACCORD TYPE R,CH1,GTI,GB,generation,VEH0124,2025,137,0.15628929501202388,5
HONDA,ACCORD TYPE R,CH1,GTI,NL,generation,RDW,2026,2,,5
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2014,3260,,5
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2015,3202,,6
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2016,3069,,6
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2017,3002,0.027462980732221216,6
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2018,2768,0.04854478198934777,6
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2019,2708,0.0417423779631142,6
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2020,2504,0.06043312703390898,7
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2021,2528,0.030181514766258428,7
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2022,2365,0.0451036522911909,7
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2023,2175,0.04698575622982093,7
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2024,2080,0.06502402605602177,7
JAGUAR,XJS,XJS,COUPE,GB,generation,VEH0124,2025,2134,0.03424271956428645,8
JAGUAR,XJS,XJS,COUPE,NL,generation,RDW,2026,848,,8
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2014,12779,,2
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2015,12386,,2
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2016,11819,,3
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2017,11044,0.048629243620884256,3
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2018,10216,0.0642051645000188,3
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2019,9663,0.06718073170910845,3
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2020,8764,0.07704208720454804,3
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2021,8553,0.059175907736803056,4
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2022,7935,0.06562958667502851,4
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2023,7270,0.0623413804119553,4
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2024,6659,0.08341473439578793,4
JAGUAR,XK,X100,COUPE,GB,generation,VEH0124,2025,6301,0.07683097057114374,4
JAGUAR,XK,X100,COUPE,NL,generation,RDW,2026,1265,,5
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2014,13438,,0
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2015,13323,,1
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2016,13035,,1
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2017,12761,0.017222841679991496,1
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2018,12325,0.025951908168114324,1
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2019,12082,0.025324435521069655,1
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2020,11517,0.034169583184640764,2
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2021,11288,0.029272920039102767,2
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2022,10901,0.03426724119632615,2
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2023,10434,0.0329407133850405,2
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2024,9938,0.04244283406137872,2
JAGUAR,XK,X150,COUPE,GB,generation,VEH0124,2025,9712,0.03847941206643701,3
JAGUAR,XK,X150,COUPE,NL,generation,RDW,2026,457,,3
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2014,13736,,3
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2015,12162,,3
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2016,10702,,3
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2017,9219,0.1328923389508877,3
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2018,7951,0.14165336154398975,4
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2019,6791,0.15171465427389183,4
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2020,5861,0.15095129903346996,4
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2021,5182,0.14266572468599517,4
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2022,4439,0.14168587251384454,4
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2023,3826,0.14226416333830402,5
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2024,3313,0.14908324518161778,5
JAGUAR,XJ,X300_X308,PREMIUM,GB,generation,VEH0124,2025,2966,0.13436581275279405,5
JAGUAR,XJ,X300_X308,PREMIUM,NL,generation,RDW,2026,732,,5
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2014,998,,1
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2015,944,,2
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2016,908,,2
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2017,828,0.06225390632127504,2
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2018,770,0.06792296303631132,2
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2019,706,0.08393382994494604,2
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2020,650,0.08066020599936874,3
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2021,603,0.08147160357906648,3
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2022,570,0.0712998275591883,3
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2023,530,0.06807838256115886,3
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2024,465,0.08656668696511455,3
JAGUAR,S-TYPE R,X200,PREMIUM,GB,generation,VEH0124,2025,422,0.10015974278901273,4
JAGUAR,S-TYPE R,X200,PREMIUM,NL,generation,RDW,2026,7,,4
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2014,3214,,-1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2015,5208,,-1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2016,7309,,0
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2017,9293,-0.3538485881994828,0
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2018,10878,-0.24537478687376948,0
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2019,12331,-0.17445605912808038,0
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2020,12998,-0.11187328608353313,0
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2021,13630,-0.07518042912861529,1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2022,14530,-0.054689142269192616,1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2023,14945,-0.04655896663044062,1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2024,15264,-0.03774789142621449,1
JAGUAR,F-TYPE,X152,SPORTIVE,GB,generation,VEH0124,2025,15088,-0.012550771374613218,1
JAGUAR,F-TYPE,X152,SPORTIVE,NL,generation,RDW,2026,967,,2
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2014,246,,4
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2015,253,,5
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2016,262,,5
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2017,231,0.021017495997365132,5
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2018,228,0.03473689787033938,5
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2019,204,0.08346529885583616,5
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2020,207,0.03660465608379689,6
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2021,210,0.027444780150596173,6
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2022,192,0.020235353426759178,6
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2023,181,0.044771231571080344,6
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2024,192,0.02994494831409211,6
LANCIA,DELTA INTEGRALE,831,SPORTIVE,GB,generation,VEH0124,2025,188,0.00707637913427482,7
LANCIA,DELTA INTEGRALE,831,SPORTIVE,NL,generation,RDW,2026,336,,7
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2014,6,,5
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2015,4,,5
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2016,5,,5
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2017,4,0.13545097445337498,5
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2018,3,0.09616307146388266,5
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2019,4,0.07443212978768503,6
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2020,2,0.23057559899774138,6
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2021,5,-0.17102354874659476,6
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2022,5,-0.07506384375754183,6
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2023,5,-0.3056394427552832,6
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2024,6,-0.060649315682142026,7
LANCIA,THEMA 8.32,Y9,PREMIUM,GB,generation,VEH0124,2025,5,0.00016616250871819468,7
LANCIA,THEMA 8.32,Y9,PREMIUM,NL,generation,RDW,2026,65,,7
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2014,223,,0
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2015,213,,1
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2016,208,,1
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2017,203,0.03132173540748246,1
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2018,198,0.024336735300992073,1
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2019,194,0.02324254887034313,1
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2020,176,0.0475178356443143,2
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2021,188,0.017198110877384667,2
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2022,177,0.030501669541996203,2
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2023,170,0.011569771739795953,2
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2024,164,0.04552361258702351,2
LEXUS,IS-F,XE20,SPORTIVE,GB,generation,VEH0124,2025,161,0.03157067318169516,3
LEXUS,IS-F,XE20,SPORTIVE,NL,generation,RDW,2026,78,,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2014,2011,,1
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2015,1948,,2
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2016,1905,,2
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2017,1846,0.028536194571954263,2
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2018,1766,0.03269741888434249,2
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2019,1733,0.03156427051411669,2
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2020,1637,0.040027440899254266,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2021,1595,0.03391910272073106,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2022,1558,0.03545605381974245,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2023,1495,0.030267080536350462,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2024,1419,0.0389529240464764,3
LEXUS,SC430,Z40,ROADSTER,GB,generation,VEH0124,2025,1372,0.04235928226693054,4
LEXUS,SC430,Z40,ROADSTER,NL,generation,RDW,2026,308,,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2014,2653,,3
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2015,2378,,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2016,2120,,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2017,1833,0.12322545178195715,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2018,1609,0.13020016703447101,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2019,1388,0.14128077695470073,4
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2020,1231,0.13269053894720328,5
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2021,1089,0.13009739817380045,5
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2022,983,0.11497271151003209,5
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2023,848,0.12431892179532343,5
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2024,752,0.12340130887132694,5
LEXUS,LS400,XF10_XF20,PREMIUM,GB,generation,VEH0124,2025,686,0.11988313195652178,6
LEXUS,LS400,XF10_XF20,PREMIUM,NL,generation,RDW,2026,143,,6
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2014,2061,,3
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2015,2055,,3
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2016,1905,,3
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2017,1743,0.0558303632602079,3
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2018,1654,0.07234023564406993,4
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2019,1606,0.056950778368043915,4
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2020,1438,0.06406138523620217,4
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2021,1439,0.04634714765378848,4
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2022,1380,0.05048829800312043,4
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2023,1245,0.04807214671857798,5
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2024,1194,0.06221762992654648,5
LOTUS,ELISE,S1,SPORTIVE,GB,generation,VEH0124,2025,1191,0.049092244710361804,5
LOTUS,ELISE,S1,SPORTIVE,NL,generation,RDW,2026,243,,5
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2014,2739,,1
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2015,2711,,1
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2016,2558,,2
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2017,2370,0.0482144056904196,2
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2018,2224,0.0659956626289263,2
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2019,2104,0.06517307796776595,2
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2020,1896,0.0743372616745445,2
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2021,1871,0.0575560348114752,3
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2022,1829,0.04662742003911971,3
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2023,1722,0.032108643110884016,3
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2024,1632,0.045537876869674566,3
LOTUS,ELISE,S2,SPORTIVE,GB,generation,VEH0124,2025,1579,0.04897717873856916,3
LOTUS,ELISE,S2,SPORTIVE,NL,generation,RDW,2026,294,,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2014,86,,2
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2015,77,,3
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2016,77,,3
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2017,73,0.054666702353555946,3
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2018,65,0.056511397262718525,3
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2019,64,0.061682999209989146,3
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2020,58,0.07663494331143164,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2021,52,0.0743424143983218,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2022,52,0.06917081245105118,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2023,54,0.02383596949267425,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2024,50,0.013012385520686278,4
LOTUS,EXIGE,S1,SPORTIVE,GB,generation,VEH0124,2025,36,0.12258874210656405,5
LOTUS,EXIGE,S1,SPORTIVE,NL,generation,RDW,2026,5,,5
