make,model_gen,generation,country,series,cohort,year,stock,retention
BMW,6 SERIES,E63,GB,VEH0124,2004,2024,811,0.38915547024952013
BMW,6 SERIES,E63,GB,VEH0124,2004,2025,718,0.34452975047984646
BMW,6 SERIES,E63,GB,VEH0124,2005,2014,2196,1.0
BMW,6 SERIES,E63,GB,VEH0124,2005,2015,2093,0.9530965391621129
BMW,6 SERIES,E63,GB,VEH0124,2005,2016,2038,0.9280510018214936
BMW,6 SERIES,E63,GB,VEH0124,2005,2017,1912,0.8706739526411658
BMW,6 SERIES,E63,GB,VEH0124,2005,2018,1790,0.8151183970856102
BMW,6 SERIES,E63,GB,VEH0124,2005,2019,1614,0.7349726775956285
BMW,6 SERIES,E63,GB,VEH0124,2005,2020,1514,0.6894353369763205
BMW,6 SERIES,E63,GB,VEH0124,2005,2021,1457,0.6634790528233151
BMW,6 SERIES,E63,GB,VEH0124,2005,2022,1367,0.6224954462659381
BMW,6 SERIES,E63,GB,VEH0124,2005,2023,1197,0.5450819672131147
BMW,6 SERIES,E63,GB,VEH0124,2005,2024,1067,0.4858834244080146
BMW,6 SERIES,E63,GB,VEH0124,2005,2025,987,0.4494535519125683
BMW,6 SERIES,E63,GB,VEH0124,2006,2014,2115,1.0
BMW,6 SERIES,E63,GB,VEH0124,2006,2015,2054,0.9711583924349881
BMW,6 SERIES,E63,GB,VEH0124,2006,2016,2007,0.948936170212766
BMW,6 SERIES,E63,GB,VEH0124,2006,2017,1925,0.9101654846335697
BMW,6 SERIES,E63,GB,VEH0124,2006,2018,1843,0.8713947990543736
BMW,6 SERIES,E63,GB,VEH0124,2006,2019,1705,0.806146572104019
BMW,6 SERIES,E63,GB,VEH0124,2006,2020,1616,0.7640661938534279
BMW,6 SERIES,E63,GB,VEH0124,2006,2021,1543,0.7295508274231679
BMW,6 SERIES,E63,GB,VEH0124,2006,2022,1461,0.6907801418439716
BMW,6 SERIES,E63,GB,VEH0124,2006,2023,1324,0.6260047281323877
BMW,6 SERIES,E63,GB,VEH0124,2006,2024,1212,0.573049645390071
BMW,6 SERIES,E63,GB,VEH0124,2006,2025,1098,0.5191489361702127
BMW,6 SERIES,E63,GB,VEH0124,2007,2014,1649,1.0
BMW,6 SERIES,E63,GB,VEH0124,2007,2015,1625,0.9854457246816253
BMW,6 SERIES,E63,GB,VEH0124,2007,2016,1568,0.9508793208004851
BMW,6 SERIES,E63,GB,VEH0124,2007,2017,1513,0.9175257731958762
BMW,6 SERIES,E63,GB,VEH0124,2007,2018,1467,0.8896300788356579
BMW,6 SERIES,E63,GB,VEH0124,2007,2019,1393,0.8447543966040024
BMW,6 SERIES,E63,GB,VEH0124,2007,2020,1336,0.8101879927228623
BMW,6 SERIES,E63,GB,VEH0124,2007,2021,1281,0.7768344451182535
BMW,6 SERIES,E63,GB,VEH0124,2007,2022,1219,0.7392359005457854
BMW,6 SERIES,E63,GB,VEH0124,2007,2023,1143,0.6931473620375985
BMW,6 SERIES,E63,GB,VEH0124,2007,2024,1049,0.6361431170406306
BMW,6 SERIES,E63,GB,VEH0124,2007,2025,958,0.5809581564584597
BMW,6 SERIES,E63,GB,VEH0124,2008,2014,1451,1.0
BMW,6 SERIES,E63,GB,VEH0124,2008,2015,1431,0.9862164024810476
BMW,6 SERIES,E63,GB,VEH0124,2008,2016,1377,0.9490006891798759
BMW,6 SERIES,E63,GB,VEH0124,2008,2017,1361,0.937973811164714
BMW,6 SERIES,E63,GB,VEH0124,2008,2018,1324,0.912474155754652
BMW,6 SERIES,E63,GB,VEH0124,2008,2019,1258,0.8669882839421089
BMW,6 SERIES,E63,GB,VEH0124,2008,2020,1183,0.8152997932460372
BMW,6 SERIES,E63,GB,VEH0124,2008,2021,1152,0.7939352170916609
BMW,6 SERIES,E63,GB,VEH0124,2008,2022,1124,0.7746381805651275
BMW,6 SERIES,E63,GB,VEH0124,2008,2023,1060,0.7305306685044797
BMW,6 SERIES,E63,GB,VEH0124,2008,2024,943,0.6498966230186078
BMW,6 SERIES,E63,GB,VEH0124,2008,2025,863,0.5947622329427981
BMW,6 SERIES,E63,GB,VEH0124,2009,2014,729,1.0
BMW,6 SERIES,E63,GB,VEH0124,2009,2015,721,0.9890260631001372
BMW,6 SERIES,E63,GB,VEH0124,2009,2016,707,0.9698216735253772
BMW,6 SERIES,E63,GB,VEH0124,2009,2017,708,0.9711934156378601
BMW,6 SERIES,E63,GB,VEH0124,2009,2018,684,0.9382716049382716
BMW,6 SERIES,E63,GB,VEH0124,2009,2019,677,0.9286694101508917
BMW,6 SERIES,E63,GB,VEH0124,2009,2020,643,0.8820301783264746
BMW,6 SERIES,E63,GB,VEH0124,2009,2021,623,0.8545953360768176
BMW,6 SERIES,E63,GB,VEH0124,2009,2022,616,0.8449931412894376
BMW,6 SERIES,E63,GB,VEH0124,2009,2023,581,0.7969821673525377
BMW,6 SERIES,E63,GB,VEH0124,2009,2024,545,0.747599451303155
BMW,6 SERIES,E63,GB,VEH0124,2009,2025,509,0.6982167352537723
BMW,6 SERIES,E63,GB,VEH0124,2010,2014,643,1.0
BMW,6 SERIES,E63,GB,VEH0124,2010,2015,636,0.9891135303265941
BMW,6 SERIES,E63,GB,VEH0124,2010,2016,620,0.9642301710730948
BMW,6 SERIES,E63,GB,VEH0124,2010,2017,602,0.9362363919129082
BMW,6 SERIES,E63,GB,VEH0124,2010,2018,596,0.926905132192846
BMW,6 SERIES,E63,GB,VEH0124,2010,2019,590,0.9175738724727839
BMW,6 SERIES,E63,GB,VEH0124,2010,2020,566,0.880248833592535
BMW,6 SERIES,E63,GB,VEH0124,2010,2021,556,0.864696734059098
BMW,6 SERIES,E63,GB,VEH0124,2010,2022,551,0.8569206842923794
BMW,6 SERIES,E63,GB,VEH0124,2010,2023,529,0.8227060653188181
BMW,6 SERIES,E63,GB,VEH0124,2010,2024,488,0.7589424572317263
BMW,6 SERIES,E63,GB,VEH0124,2010,2025,453,0.7045101088646968
BMW,6 SERIES,E63,GB,VEH0124,2011,2014,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2015,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2016,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2017,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2018,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2019,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2020,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2021,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2022,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2023,0,0.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2024,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2011,2025,0,0.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2014,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2015,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2016,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2017,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2018,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2019,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2020,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2021,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2022,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2023,1,1.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2024,0,0.0
BMW,6 SERIES,E63,GB,VEH0124,2014,2025,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2014,2,1.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2015,1,0.5
BMW,8 SERIES,E31,GB,VEH0124,1990,2016,1,0.5
BMW,8 SERIES,E31,GB,VEH0124,1990,2017,2,1.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2018,2,1.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2019,1,0.5
BMW,8 SERIES,E31,GB,VEH0124,1990,2020,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2021,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2022,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2023,1,0.5
BMW,8 SERIES,E31,GB,VEH0124,1990,2024,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,1990,2025,1,0.5
BMW,8 SERIES,E31,GB,VEH0124,1991,2014,54,1.0
BMW,8 SERIES,E31,GB,VEH0124,1991,2015,49,0.9074074074074074
BMW,8 SERIES,E31,GB,VEH0124,1991,2016,48,0.8888888888888888
BMW,8 SERIES,E31,GB,VEH0124,1991,2017,46,0.8518518518518519
BMW,8 SERIES,E31,GB,VEH0124,1991,2018,45,0.8333333333333334
BMW,8 SERIES,E31,GB,VEH0124,1991,2019,35,0.6481481481481481
BMW,8 SERIES,E31,GB,VEH0124,1991,2020,29,0.5370370370370371
BMW,8 SERIES,E31,GB,VEH0124,1991,2021,31,0.5740740740740741
BMW,8 SERIES,E31,GB,VEH0124,1991,2022,30,0.5555555555555556
BMW,8 SERIES,E31,GB,VEH0124,1991,2023,23,0.42592592592592593
BMW,8 SERIES,E31,GB,VEH0124,1991,2024,23,0.42592592592592593
BMW,8 SERIES,E31,GB,VEH0124,1991,2025,23,0.42592592592592593
BMW,8 SERIES,E31,GB,VEH0124,1992,2014,26,0.896551724137931
BMW,8 SERIES,E31,GB,VEH0124,1992,2015,29,1.0
BMW,8 SERIES,E31,GB,VEH0124,1992,2016,25,0.8620689655172413
BMW,8 SERIES,E31,GB,VEH0124,1992,2017,25,0.8620689655172413
BMW,8 SERIES,E31,GB,VEH0124,1992,2018,24,0.8275862068965517
BMW,8 SERIES,E31,GB,VEH0124,1992,2019,25,0.8620689655172413
BMW,8 SERIES,E31,GB,VEH0124,1992,2020,21,0.7241379310344828
BMW,8 SERIES,E31,GB,VEH0124,1992,2021,20,0.6896551724137931
BMW,8 SERIES,E31,GB,VEH0124,1992,2022,16,0.5517241379310345
BMW,8 SERIES,E31,GB,VEH0124,1992,2023,16,0.5517241379310345
BMW,8 SERIES,E31,GB,VEH0124,1992,2024,16,0.5517241379310345
BMW,8 SERIES,E31,GB,VEH0124,1992,2025,11,0.3793103448275862
BMW,8 SERIES,E31,GB,VEH0124,1993,2014,40,1.0
BMW,8 SERIES,E31,GB,VEH0124,1993,2015,40,1.0
BMW,8 SERIES,E31,GB,VEH0124,1993,2016,34,0.85
BMW,8 SERIES,E31,GB,VEH0124,1993,2017,38,0.95
BMW,8 SERIES,E31,GB,VEH0124,1993,2018,32,0.8
BMW,8 SERIES,E31,GB,VEH0124,1993,2019,34,0.85
BMW,8 SERIES,E31,GB,VEH0124,1993,2020,27,0.675
BMW,8 SERIES,E31,GB,VEH0124,1993,2021,31,0.775
BMW,8 SERIES,E31,GB,VEH0124,1993,2022,22,0.55
BMW,8 SERIES,E31,GB,VEH0124,1993,2023,17,0.425
BMW,8 SERIES,E31,GB,VEH0124,1993,2024,17,0.425
BMW,8 SERIES,E31,GB,VEH0124,1993,2025,13,0.325
BMW,8 SERIES,E31,GB,VEH0124,1994,2014,106,1.0
BMW,8 SERIES,E31,GB,VEH0124,1994,2015,96,0.9056603773584906
BMW,8 SERIES,E31,GB,VEH0124,1994,2016,91,0.8584905660377359
BMW,8 SERIES,E31,GB,VEH0124,1994,2017,77,0.7264150943396226
BMW,8 SERIES,E31,GB,VEH0124,1994,2018,77,0.7264150943396226
BMW,8 SERIES,E31,GB,VEH0124,1994,2019,65,0.6132075471698113
BMW,8 SERIES,E31,GB,VEH0124,1994,2020,60,0.5660377358490566
BMW,8 SERIES,E31,GB,VEH0124,1994,2021,58,0.5471698113207547
BMW,8 SERIES,E31,GB,VEH0124,1994,2022,53,0.5
BMW,8 SERIES,E31,GB,VEH0124,1994,2023,44,0.41509433962264153
BMW,8 SERIES,E31,GB,VEH0124,1994,2024,38,0.3584905660377358
BMW,8 SERIES,E31,GB,VEH0124,1994,2025,35,0.330188679245283
BMW,8 SERIES,E31,GB,VEH0124,1995,2014,183,1.0
BMW,8 SERIES,E31,GB,VEH0124,1995,2015,163,0.8907103825136612
BMW,8 SERIES,E31,GB,VEH0124,1995,2016,154,0.8415300546448088
BMW,8 SERIES,E31,GB,VEH0124,1995,2017,148,0.8087431693989071
BMW,8 SERIES,E31,GB,VEH0124,1995,2018,143,0.7814207650273224
BMW,8 SERIES,E31,GB,VEH0124,1995,2019,130,0.7103825136612022
BMW,8 SERIES,E31,GB,VEH0124,1995,2020,123,0.6721311475409836
BMW,8 SERIES,E31,GB,VEH0124,1995,2021,125,0.6830601092896175
BMW,8 SERIES,E31,GB,VEH0124,1995,2022,112,0.6120218579234973
BMW,8 SERIES,E31,GB,VEH0124,1995,2023,91,0.4972677595628415
BMW,8 SERIES,E31,GB,VEH0124,1995,2024,87,0.47540983606557374
BMW,8 SERIES,E31,GB,VEH0124,1995,2025,85,0.4644808743169399
BMW,8 SERIES,E31,GB,VEH0124,1996,2014,145,1.0
BMW,8 SERIES,E31,GB,VEH0124,1996,2015,131,0.903448275862069
BMW,8 SERIES,E31,GB,VEH0124,1996,2016,121,0.8344827586206897
BMW,8 SERIES,E31,GB,VEH0124,1996,2017,108,0.7448275862068966
BMW,8 SERIES,E31,GB,VEH0124,1996,2018,105,0.7241379310344828
BMW,8 SERIES,E31,GB,VEH0124,1996,2019,100,0.6896551724137931
BMW,8 SERIES,E31,GB,VEH0124,1996,2020,88,0.6068965517241379
BMW,8 SERIES,E31,GB,VEH0124,1996,2021,76,0.5241379310344828
BMW,8 SERIES,E31,GB,VEH0124,1996,2022,67,0.46206896551724136
BMW,8 SERIES,E31,GB,VEH0124,1996,2023,70,0.4827586206896552
BMW,8 SERIES,E31,GB,VEH0124,1996,2024,64,0.4413793103448276
BMW,8 SERIES,E31,GB,VEH0124,1996,2025,61,0.4206896551724138
BMW,8 SERIES,E31,GB,VEH0124,1997,2014,41,1.0
BMW,8 SERIES,E31,GB,VEH0124,1997,2015,35,0.8536585365853658
BMW,8 SERIES,E31,GB,VEH0124,1997,2016,34,0.8292682926829268
BMW,8 SERIES,E31,GB,VEH0124,1997,2017,36,0.8780487804878049
BMW,8 SERIES,E31,GB,VEH0124,1997,2018,34,0.8292682926829268
BMW,8 SERIES,E31,GB,VEH0124,1997,2019,33,0.8048780487804879
BMW,8 SERIES,E31,GB,VEH0124,1997,2020,25,0.6097560975609756
BMW,8 SERIES,E31,GB,VEH0124,1997,2021,29,0.7073170731707317
BMW,8 SERIES,E31,GB,VEH0124,1997,2022,27,0.6585365853658537
BMW,8 SERIES,E31,GB,VEH0124,1997,2023,20,0.4878048780487805
BMW,8 SERIES,E31,GB,VEH0124,1997,2024,18,0.43902439024390244
BMW,8 SERIES,E31,GB,VEH0124,1997,2025,18,0.43902439024390244
BMW,8 SERIES,E31,GB,VEH0124,1998,2014,125,1.0
BMW,8 SERIES,E31,GB,VEH0124,1998,2015,119,0.952
BMW,8 SERIES,E31,GB,VEH0124,1998,2016,114,0.912
BMW,8 SERIES,E31,GB,VEH0124,1998,2017,118,0.944
BMW,8 SERIES,E31,GB,VEH0124,1998,2018,112,0.896
BMW,8 SERIES,E31,GB,VEH0124,1998,2019,98,0.784
BMW,8 SERIES,E31,GB,VEH0124,1998,2020,87,0.696
BMW,8 SERIES,E31,GB,VEH0124,1998,2021,77,0.616
BMW,8 SERIES,E31,GB,VEH0124,1998,2022,76,0.608
BMW,8 SERIES,E31,GB,VEH0124,1998,2023,76,0.608
BMW,8 SERIES,E31,GB,VEH0124,1998,2024,64,0.512
BMW,8 SERIES,E31,GB,VEH0124,1998,2025,64,0.512
BMW,8 SERIES,E31,GB,VEH0124,1999,2014,143,1.0
BMW,8 SERIES,E31,GB,VEH0124,1999,2015,136,0.951048951048951
BMW,8 SERIES,E31,GB,VEH0124,1999,2016,128,0.8951048951048951
BMW,8 SERIES,E31,GB,VEH0124,1999,2017,114,0.7972027972027972
BMW,8 SERIES,E31,GB,VEH0124,1999,2018,107,0.7482517482517482
BMW,8 SERIES,E31,GB,VEH0124,1999,2019,98,0.6853146853146853
BMW,8 SERIES,E31,GB,VEH0124,1999,2020,94,0.6573426573426573
BMW,8 SERIES,E31,GB,VEH0124,1999,2021,95,0.6643356643356644
BMW,8 SERIES,E31,GB,VEH0124,1999,2022,83,0.5804195804195804
BMW,8 SERIES,E31,GB,VEH0124,1999,2023,75,0.5244755244755245
BMW,8 SERIES,E31,GB,VEH0124,1999,2024,75,0.5244755244755245
BMW,8 SERIES,E31,GB,VEH0124,1999,2025,70,0.48951048951048953
BMW,8 SERIES,E31,GB,VEH0124,2002,2014,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2015,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2016,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2017,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2018,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2019,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2020,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2021,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2022,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2023,1,1.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2024,0,0.0
BMW,8 SERIES,E31,GB,VEH0124,2002,2025,0,0.0
BMW,M3,E36,GB,VEH0124,1992,2014,4,0.5714285714285714
BMW,M3,E36,GB,VEH0124,1992,2015,4,0.5714285714285714
BMW,M3,E36,GB,VEH0124,1992,2016,4,0.5714285714285714
BMW,M3,E36,GB,VEH0124,1992,2017,3,0.42857142857142855
BMW,M3,E36,GB,VEH0124,1992,2018,4,0.5714285714285714
BMW,M3,E36,GB,VEH0124,1992,2019,3,0.42857142857142855
BMW,M3,E36,GB,VEH0124,1992,2020,5,0.7142857142857143
BMW,M3,E36,GB,VEH0124,1992,2021,7,1.0
BMW,M3,E36,GB,VEH0124,1992,2022,6,0.8571428571428571
BMW,M3,E36,GB,VEH0124,1992,2023,5,0.7142857142857143
BMW,M3,E36,GB,VEH0124,1992,2024,3,0.42857142857142855
BMW,M3,E36,GB,VEH0124,1992,2025,4,0.5714285714285714
BMW,M3,E36,GB,VEH0124,1993,2014,17,1.0
BMW,M3,E36,GB,VEH0124,1993,2015,17,1.0
BMW,M3,E36,GB,VEH0124,1993,2016,11,0.6470588235294118
BMW,M3,E36,GB,VEH0124,1993,2017,8,0.47058823529411764
BMW,M3,E36,GB,VEH0124,1993,2018,6,0.35294117647058826
BMW,M3,E36,GB,VEH0124,1993,2019,5,0.29411764705882354
BMW,M3,E36,GB,VEH0124,1993,2020,5,0.29411764705882354
BMW,M3,E36,GB,VEH0124,1993,2021,7,0.4117647058823529
BMW,M3,E36,GB,VEH0124,1993,2022,7,0.4117647058823529
BMW,M3,E36,GB,VEH0124,1993,2023,4,0.23529411764705882
BMW,M3,E36,GB,VEH0124,1993,2024,5,0.29411764705882354
BMW,M3,E36,GB,VEH0124,1993,2025,9,0.5294117647058824
BMW,M3,E36,GB,VEH0124,1994,2014,99,1.0
BMW,M3,E36,GB,VEH0124,1994,2015,88,0.8888888888888888
BMW,M3,E36,GB,VEH0124,1994,2016,86,0.8686868686868687
BMW,M3,E36,GB,VEH0124,1994,2017,71,0.7171717171717171
BMW,M3,E36,GB,VEH0124,1994,2018,65,0.6565656565656566
BMW,M3,E36,GB,VEH0124,1994,2019,61,0.6161616161616161
BMW,M3,E36,GB,VEH0124,1994,2020,53,0.5353535353535354
BMW,M3,E36,GB,VEH0124,1994,2021,45,0.45454545454545453
BMW,M3,E36,GB,VEH0124,1994,2022,54,0.5454545454545454
BMW,M3,E36,GB,VEH0124,1994,2023,49,0.494949494949495
BMW,M3,E36,GB,VEH0124,1994,2024,45,0.45454545454545453
BMW,M3,E36,GB,VEH0124,1994,2025,41,0.41414141414141414
BMW,M3,E36,GB,VEH0124,1995,2014,216,1.0
BMW,M3,E36,GB,VEH0124,1995,2015,202,0.9351851851851852
BMW,M3,E36,GB,VEH0124,1995,2016,174,0.8055555555555556
BMW,M3,E36,GB,VEH0124,1995,2017,146,0.6759259259259259
BMW,M3,E36,GB,VEH0124,1995,2018,136,0.6296296296296297
BMW,M3,E36,GB,VEH0124,1995,2019,127,0.5879629629629629
BMW,M3,E36,GB,VEH0124,1995,2020,109,0.5046296296296297
BMW,M3,E36,GB,VEH0124,1995,2021,95,0.4398148148148148
BMW,M3,E36,GB,VEH0124,1995,2022,85,0.39351851851851855
BMW,M3,E36,GB,VEH0124,1995,2023,69,0.3194444444444444
BMW,M3,E36,GB,VEH0124,1995,2024,69,0.3194444444444444
BMW,M3,E36,GB,VEH0124,1995,2025,61,0.2824074074074074
BMW,M3,E36,GB,VEH0124,1996,2014,267,1.0
BMW,M3,E36,GB,VEH0124,1996,2015,233,0.8726591760299626
BMW,M3,E36,GB,VEH0124,1996,2016,211,0.7902621722846442
BMW,M3,E36,GB,VEH0124,1996,2017,186,0.6966292134831461
BMW,M3,E36,GB,VEH0124,1996,2018,172,0.6441947565543071
BMW,M3,E36,GB,VEH0124,1996,2019,160,0.599250936329588
BMW,M3,E36,GB,VEH0124,1996,2020,138,0.5168539325842697
BMW,M3,E36,GB,VEH0124,1996,2021,134,0.50187265917603
BMW,M3,E36,GB,VEH0124,1996,2022,134,0.50187265917603
BMW,M3,E36,GB,VEH0124,1996,2023,99,0.3707865168539326
BMW,M3,E36,GB,VEH0124,1996,2024,98,0.36704119850187267
BMW,M3,E36,GB,VEH0124,1996,2025,105,0.39325842696629215
BMW,M3,E36,GB,VEH0124,1997,2014,309,1.0
BMW,M3,E36,GB,VEH0124,1997,2015,269,0.8705501618122977
BMW,M3,E36,GB,VEH0124,1997,2016,245,0.7928802588996764
BMW,M3,E36,GB,VEH0124,1997,2017,215,0.6957928802588996
BMW,M3,E36,GB,VEH0124,1997,2018,200,0.6472491909385113
BMW,M3,E36,GB,VEH0124,1997,2019,182,0.5889967637540453
BMW,M3,E36,GB,VEH0124,1997,2020,150,0.4854368932038835
BMW,M3,E36,GB,VEH0124,1997,2021,156,0.5048543689320388
BMW,M3,E36,GB,VEH0124,1997,2022,142,0.459546925566343
BMW,M3,E36,GB,VEH0124,1997,2023,126,0.4077669902912621
BMW,M3,E36,GB,VEH0124,1997,2024,117,0.3786407766990291
BMW,M3,E36,GB,VEH0124,1997,2025,121,0.39158576051779936
BMW,M3,E36,GB,VEH0124,1998,2014,276,1.0
BMW,M3,E36,GB,VEH0124,1998,2015,256,0.927536231884058
BMW,M3,E36,GB,VEH0124,1998,2016,235,0.8514492753623188
BMW,M3,E36,GB,VEH0124,1998,2017,207,0.75
BMW,M3,E36,GB,VEH0124,1998,2018,164,0.5942028985507246
BMW,M3,E36,GB,VEH0124,1998,2019,162,0.5869565217391305
BMW,M3,E36,GB,VEH0124,1998,2020,147,0.532608695652174
BMW,M3,E36,GB,VEH0124,1998,2021,130,0.47101449275362317
BMW,M3,E36,GB,VEH0124,1998,2022,134,0.4855072463768116
BMW,M3,E36,GB,VEH0124,1998,2023,112,0.4057971014492754
BMW,M3,E36,GB,VEH0124,1998,2024,88,0.3188405797101449
BMW,M3,E36,GB,VEH0124,1998,2025,94,0.34057971014492755
BMW,M3,E36,GB,VEH0124,1999,2014,169,1.0
BMW,M3,E36,GB,VEH0124,1999,2015,152,0.8994082840236687
BMW,M3,E36,GB,VEH0124,1999,2016,128,0.757396449704142
BMW,M3,E36,GB,VEH0124,1999,2017,115,0.6804733727810651
BMW,M3,E36,GB,VEH0124,1999,2018,107,0.6331360946745562
BMW,M3,E36,GB,VEH0124,1999,2019,92,0.5443786982248521
BMW,M3,E36,GB,VEH0124,1999,2020,79,0.46745562130177515
BMW,M3,E36,GB,VEH0124,1999,2021,70,0.41420118343195267
BMW,M3,E36,GB,VEH0124,1999,2022,73,0.4319526627218935
BMW,M3,E36,GB,VEH0124,1999,2023,65,0.38461538461538464
BMW,M3,E36,GB,VEH0124,1999,2024,62,0.3668639053254438
BMW,M3,E36,GB,VEH0124,1999,2025,54,0.31952662721893493
BMW,M3,E36,GB,VEH0124,2000,2014,0,
BMW,M3,E36,GB,VEH0124,2000,2015,0,
BMW,M3,E36,GB,VEH0124,2000,2016,0,
BMW,M3,E36,GB,VEH0124,2000,2017,0,
BMW,M3,E36,GB,VEH0124,2000,2018,0,
BMW,M3,E36,GB,VEH0124,2000,2019,0,
BMW,M3,E36,GB,VEH0124,2000,2020,0,
BMW,M3,E36,GB,VEH0124,2000,2021,0,
BMW,M3,E36,GB,VEH0124,2000,2022,0,
BMW,M3,E36,GB,VEH0124,2000,2023,0,
BMW,M3,E36,GB,VEH0124,2000,2024,0,
BMW,M3,E36,GB,VEH0124,2000,2025,0,
BMW,M3,E36,GB,VEH0124,2001,2014,1,1.0
BMW,M3,E36,GB,VEH0124,2001,2015,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2016,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2017,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2018,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2019,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2020,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2021,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2022,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2023,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2024,0,0.0
BMW,M3,E36,GB,VEH0124,2001,2025,0,0.0
BMW,M3,E36,GB,VEH0124,2002,2014,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2015,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2016,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2017,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2018,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2019,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2020,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2021,0,0.0
BMW,M3,E36,GB,VEH0124,2002,2022,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2023,1,1.0
BMW,M3,E36,GB,VEH0124,2002,2024,0,0.0
BMW,M3,E36,GB,VEH0124,2002,2025,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2014,1,1.0
BMW,M3,E36,GB,VEH0124,2009,2015,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2016,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2017,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2018,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2019,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2020,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2021,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2022,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2023,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2024,0,0.0
BMW,M3,E36,GB,VEH0124,2009,2025,1,1.0
BMW,M3,E46,GB,VEH0124,2000,2014,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2015,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2016,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2017,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2018,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2019,4,1.0
BMW,M3,E46,GB,VEH0124,2000,2020,3,0.75
BMW,M3,E46,GB,VEH0124,2000,2021,2,0.5
BMW,M3,E46,GB,VEH0124,2000,2022,2,0.5
BMW,M3,E46,GB,VEH0124,2000,2023,0,0.0
